6186,EEGEN32,NINEMILE UNIT 5 (750MW),750,50,UN,NINEMI,G5, ,T,
6186,EEGEN32,NINEMILE UNIT 5 (750MW),750,50,CB,NINEMI,OCB,S2037,T,
6186,EEGEN32,NINEMILE UNIT 5 (750MW),750,50,CB,NINEMI,OCB,S2034,T,
6187,EEGEN33,LITTLE GYPSY G3 GSU (560MW),560,50,UN,L_GPSY,G3, ,T,
6187,EEGEN33,LITTLE GYPSY G3 GSU (560MW),560,50,CB,L_GPSY,GCB,S3229,T,
6187,EEGEN33,LITTLE GYPSY G3 GSU (560MW),560,50,CB,L_GPSY,GCB,S3226,T,
6188,EEGEN35,WATERFORD NUCLEAR UN 3 (1175MW),1175,50,UN,WATERF,G3, ,T,
6189,EEGEN36,WATERFORD  UNIT 2 (411MW),411,50,UN,WATERF,G2, ,T,
6190,EEGEN37,WATERFORD UNIT 1 (411MW),411,50,UN,WATERF,G1, ,T,
6191,EEGEN38,WATERFORD UNIT 4 GSU(41MW)AUX LDS,41,50,UN,WATERF,G4, ,T,
6195,EEGEN52,BELLE HELENE UNIT T3 (40MW),40,0,UN,BELHEL,T3, ,T,
6195,EEGEN52,BELLE HELENE UNIT T3 (40MW),40,0,CB,BELHEL,GCB,BASF9,T,
6195,EEGEN52,BELLE HELENE UNIT T3 (40MW),40,0,CB,BELHEL,GCB,BASF8,T,
6196,EEGEN53,BELLE HELENE UNIT T2 (60MW),60,0,UN,BELHEL,T2, ,T,
6196,EEGEN53,BELLE HELENE UNIT T2 (60MW),60,0,CB,BELHEL,GCB,BASF5,T,
6197,EEGEN54,BELLE HELENE UNIT T1 (60MW),60,0,UN,BELHEL,T1, ,T,
6197,EEGEN54,BELLE HELENE UNIT T1 (60MW),60,0,CB,BELHEL,GCB,BASF2,T,
6198,EEGEN60,EXXON LOUSIANA STATION UN G4(165MW,165,0,UN,LST,LST_4GA, ,T,
6199,EEGEN61,ESSO QF UNIT G5A (190MW),190,0,UN,ESSO,LST_G5A, ,T,
6200,EEGEN62,ENCO QF UNIT GC (94MW),94,0,UN,ENCO,GC, ,T,
6201,EEGEN63,RIVER BEND UNIT 1 (1151MVA),1151,50,UN,RVB,G1, ,T,
6202,EEGEN64,CALCASIEU UNIT G1 (348MW),348,50,UN,CALCAS,G1, ,T,
6203,EEGEN65,CROSSROAD UNIT G2 (75MW),75,50,UN,CROS10,G2, ,T,
6204,EEGEN66,ROY NELSON GSU UNIT 1 (119MW),119,50,UN,NELSON_E,G1, ,T,
6205,EEGEN67,ROY NELSON GSU UNIT 2 (118MW),118,50,UN,NELSON_E,G2, ,T,
6206,EEGEN69,ROY NELSON GSU UNIT 4 (500MW),500,50,UN,NELSON_E,G4, ,T,
6207,EEGEN70,ROY NELSON GSU UNIT 6 (550MW),550,50,UN,NELSON_E,G6, ,T,
6208,EEGEN71,CALCASIEU UNIT G2 (175MW),175,50,UN,CALCAS,G2, ,T,
6209,EEGEN72,LAKEOVER UNIT ST  (1198MW),375,50,UN,LAKOVR,ST, ,T,
6210,EEGEN73,SABINE UNIT 1 (212MW),212,50,UN,SABINE_E,G1, ,T,
6211,EEGEN75,SABINE UNIT 3 (390MW),390,50,UN,SABINE_E,G3, ,T,
6212,EEGEN76,SABINE UNIT 4 (524MW),524,50,UN,SABINE_E,G4, ,T,
6213,EEGEN77,SABINE UNIT 5 (470MW),470,50,UN,SABINE_E,G5, ,T,
6215,EEGEN81,LAKEOVER UNIT G1 (177MW),375,50,UN,LAKOVR,GT1, ,T,
6216,EEGEN82,GERALD ANDRUS UNIT G1 (741MW),741,50,UN,ANDRUS,G1, ,T,
6217,EEGEN84,LAKEOVER UNIT G2 (177MW),177,50,UN,LAKOVR,GT2, ,T,
6218,EEGEN85,URLAND UNIT G1 (50MW),50,50,UN,URLAND,G1, ,T,
6219,EEGEN87,NINEMILE SES UNIT #G6C (230MW),230,50,UN,NINEMI,G6C, ,T,
6219,EEGEN87,NINEMILE SES UNIT #G6C (230MW),230,50,CB,NINEMI,GCB,S2048,T,
6219,EEGEN87,NINEMILE SES UNIT #G6C (230MW),230,50,CB,NINEMI,GCB,S2045,T,
6220,EEGEN88,CROSSROAD UNIT G4 (75MW),75,50,UN,CROS10,G4, ,T,
6221,EEGEN89,CROSSROADS UNIT G1 (75MW),75,50,UN,CROS10,G1, ,T,
6222,EEGEN90,CROSSROADS UNIT G3 (75MW),75,50,UN,CROS10,G3, ,T,
6223,EEGEN91,SOUTH SIDE UNIT G1 (75MW),75,50,UN,STHSID,G31, ,T,
6224,EEGEN92,SOUTH SIDE UNIT G2 (75MW),75,50,UN,STHSID,G32, ,T,
6225,EEGEN93,SOUTH SIDE UNIT G3 (75MW),75,50,UN,STHSID,G33, ,T,
6226,EEGEN94,SOUTH SIDE UNIT G4 (75MW),75,50,UN,STHSID,G34, ,T,
6227,EEGEN95,SOUTH SIDE UNIT G5 (75MW),75,50,UN,STHSID,G35, ,T,
6228,EEGEN96,SOUTH SIDE UNIT G41 (75MW),75,50,UN,STHSID,G41, ,T,
6229,EEGEN97,SOUTH SIDE UNIT G42 (75MW),75,50,UN,STHSID,G42, ,T,
6230,EEGEN98,SOUTH SIDE UNIT G43 (75MW),75,50,UN,STHSID,G43, ,T,
6231,EEGEN99,SOUTH SIDE UNIT G44 (75MW),75,50,UN,STHSID,G44, ,T,
6232,EEIGEN01,JOPPA UN6 (185MW),185,50,UN,JOPA,JOP6, ,T,
6233,EEIGEN02,JOPPA UN5 (185MW),185,50,UN,JOPA,JOP5, ,T,
6234,EEIGEN03,JOPPA UN4 (185MW),185,50,UN,JOPA,JOP4, ,T,
6235,EEIGEN04,JOPPA UN3 (185MW),185,50,UN,JOPA,JOP3, ,T,
6236,EEIGEN05,JOPPA UN2 (185MW),185,50,UN,JOPA,JOP2, ,T,
6237,EEIGEN06,JOPPA UN1 (185MW),185,50,UN,JOPA,JOP1, ,T,
6253,EELAG24,CHAMPAGNE-EAST OPELOUISAS 138,0,50,CB,CHAMPG,OCB,17230,T,
6261,EELAG34,BIG CAJUN 1 - ADDIS 230,0,50,CB,ADDIS,GCB,21745,T,
6261,EELAG34,BIG CAJUN 1 - ADDIS 230,0,50,CB,ADDIS,GCB,21740,T,
6262,EELAG35,HARTBURG-COTTONWOOD 500 1,660,50,UN,CTWD,G2_S2, ,T,
6262,EELAG35,HARTBURG-COTTONWOOD 500 1,660,50,UN,CTWD,G1_S1, ,T,
6263,EELAG36,HARTBURG-COTTONWOOD 500 2,660,50,UN,CTWD,G4_S4, ,T,
6263,EELAG36,HARTBURG-COTTONWOOD 500 2,660,50,UN,CTWD,G3_S3, ,T,
6266,EELAG45,FANCY POINT-WATERLOO-BIG CAJUN 230,0,50,LN,719F,A, ,T,6WATERLOO!  230.00 6W_NEW_ROADS230.00 1
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG9, ,T,
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG8, ,T,
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG7, ,T,
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG6, ,T,
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG4, ,T,
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG3, ,T,
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG2, ,T,
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG10, ,T,
6273,EELAG52,STRLNTN-KOCH 115KV/UN 1 10 (176MW),176,50,UN,STER,GTG1, ,T,
6276,EEOKGE01,CHSHLME - CHSHLMV7 345,0,50,UN,CHSHLM_S,CHISHOLM_WIND, ,T,
6276,EEOKGE01,CHSHLME - CHSHLMV7 345,0,50,UN,CHSHLMV7,CHISHOLMWIND, ,T,
